key,1
239,是嗎……太好了！
240,雖然我未能保護斯恩菲大人……<hex:02100103>但聽到這個消息，我稍微安心了。
241,順便說一下……<hex:02100103>我們在外面遇到了一個像你分身的人。
242,分身……？<hex:02100103>怎麼可能……
243,……不，我想起來了。<hex:02100103>為了復活斯恩菲大人的新技術……<hex:02100103>記憶的提取和再現，我自願參加……
244,……不行，不能再想起來了。<hex:02100103>那麼，我的分身是什麼樣的人？
245,要說什麼？
246,是一位充滿自豪的王國騎士
247,他出色地保護了亞歷山德里亞的王
248,不僅如此，你的分身還<hex:02100103>培養了下一代的王，格魯賈。
249,也許你未能保護你想保護的東西，<hex:02100103>但奧蒂斯的記憶……情感……<hex:02100103>給我們留下了希望。
250,哈哈哈！
251,這真是奇蹟！
252,奇蹟……是啊！<hex:02100103>現在在這裡從你那裡得到的情感，<hex:02100103>我會全部繼承下去！
253,真是令人放心！<hex:02100103>這樣我就沒有遺憾了！
254,請幫助亞歷山德里亞的國王。
255,大戰後的斯恩菲大人，因無法消除的悲傷，<hex:02100103>總是愁眉不展……
256,雖然我不知道現在的亞歷山德里亞國王是怎樣的人，<hex:02100103>但請讓國王能夠再次微笑……拜託了……
257,……啊，交給我吧！
258,那個王國騎士確實是格魯賈的……
259,……他繼承了他的心意。
260,是的，繼承了。
261,不僅僅是奧蒂斯的心意。<hex:02100103>這個國家的人民，對斯恩菲的愛，<hex:02100103>對和平的渴望……我都牢牢地繼承了。
262,……是嗎。
263,他們的魔法……不覺得和巴術很像嗎？
264,確實。<hex:02100103>即使在鏡像世界有類似的魔法也不奇怪……<hex:02100103>但真的很相似。
265,你那奇怪的表情是怎麼回事？
266,啊……！？
267,(-拉拉菲爾族的淑女-)那個……我們在哪裡見過嗎？
268,(-拉拉菲爾族的紳士-)喂，走吧！
269,(-拉拉菲爾族的淑女-)對不起，我們得走了。
270,等一下！
271,（★未使用／削除予定★）
272,（★未使用／削除予定★）
273,(-拉拉菲爾族的淑女-)難道是新來的永久人？<hex:02100103>剛開始可能會有些混亂，但你很快就會習慣的。
274,啊，那個……不是這樣的……
275,對了，你對這個耳飾有印象嗎！？
276,(-拉拉菲爾族的紳士-)難道……！
277,我叫可露兒。<hex:02100103>在嬰兒時期，被送到了另一個世界。
278,但我一直不知道這件事……<hex:02100103>兩個世界之間的時間流逝也不同……<hex:02100103>你們的認識可能和我的不一樣……
279,我是用這個耳飾記錄的代碼來的。<hex:02100103>打開了遺留下來的門……
280,(-拉拉菲爾族的紳士-)這種事真的可能嗎……？
281,(-拉拉菲爾族的淑女-)我不覺得她在說謊。<hex:02100103>而且這個耳飾確實是我們託付的……
282,啊……
283,(-拉拉菲爾族的淑女-)你已經長這麼大了……
284,（★未使用／削除予定★）
285,啊……
286,已經過了20年了……
287,還沒自我介紹，我叫羅博爾。<hex:02100103>這是我的妻子阿萊拉。
288,雖然我們有很多想問的，<hex:02100103>但我們先換個地方吧？
289,東邊的阿薩伊蘭姆溫泉，有個可以休息的地方。<hex:02100103>我們可以在那裡慢慢聊。
290,沒想到人生結束後，<hex:02100103>還能有這樣的獎勵……對吧，親愛的？
291,（★未使用／削除予定★）
292,啊，嗯……是的。
293,這人真害羞。<hex:02100103>因為你長得這麼漂亮。
294,我受不了……那種氣氛……
295,這也難怪……<hex:02100103>20年的隔閡不是那麼容易彌補的。
296,怎麼辦……？就這樣看著嗎……？
297,好吧，這裡交給我……
298,拉哈君……？
299,嗯
300,嗯
301,他在幹什麼……？
302,呵呵……呵呵呵……
303,嗯
304,（★未使用／削除予定★）
305,（★未使用／削除予定★）
306,（★未使用／削除予定★）
307,（★未使用／削除予定★）
308,不用勉強吃……
309,對你們活著的人來說，應該沒味道吧？
310,不，不是的，很好吃……
311,真的……從心底覺得……
312,呵呵
313,嗯
314,嗯
315,……真的，很好吃。<hex:02100103>家人團聚，味道都不一樣了。
316,嗯，沒錯。
317,嘿，這樣下去不行！<hex:02100103>我們也來吃吧！
318,謝謝……這真是太幸福了。<hex:02100103>不知道該怎麼感謝你們。
319,雖然我想一直聽你們的故事……<hex:02100103>但我們有些事情需要確認。<hex:02100103>作為走到這裡的人。
320,你們研究的「連接世界的力量」，<hex:02100103>能詳細告訴我們嗎？
321,（★未使用／削除予定★）
322,事情的開始……<hex:02100103>我們米拉拉族從祖先那裡傳承下來的一個傳說。
323,很久以前，米拉拉族生活在另一個世界。<hex:02100103>那裡一年四季花開不斷，<hex:02100103>是一個常夏的理想鄉。
324,但災難發生，海洋凍結，<hex:02100103>在許多犧牲中，祖先們尋求秘寶的救助。<hex:02100103>然後，通過那股力量開闢了道路，穿越了世界。
325,我們的族人繼承了被稱為秘寶的遺物。
326,那就是所謂的「鑰匙」……<hex:02100103>在世界因雷電之力衰退時，<hex:02100103>我們試圖重現傳說，逃往異世界。
327,但努力無果，「連接世界的力量」無法啟動。<hex:02100103>這時，保護者接觸了我們。
328,我們抱著一絲希望加入了他們，<hex:02100103>但他們的目的是從異世界奪取以太。<hex:02100103>感到被騙了，但為時已晚。
329,為了避免造成更多的傷害，<hex:02100103>我們決心脫離保護者……<hex:02100103>在追兵逼近時，啟動了試作階段的門。
330,接下來，你們也知道了……<hex:02100103>通過暫時開啟的門，把女兒和「鑰匙」送往異世界，<hex:02100103>託付給那裡遇到的男人。
331,這孩子有著神奇的力量，<hex:02100103>保護者把她當作實驗對象……
332,……是超越之力嗎。
333,（★未使用／削除予定★）
334,（★未使用／削除予定★）
335,（★未使用／削除予定★）
336,（★未使用／削除予定★）
337,（★未使用／削除予定★）
338,（★未使用／削除予定★）
339,（★未使用／削除予定★）
340,（★未使用／削除予定★）
341,……有沒有更詳細了解米拉拉族的方法？
342,嗯，那就去火山裡的洞穴看看吧。<hex:02100103>那裡重現了我們米拉拉族生活的地方。
343,雖然是作為娛樂設施建造的……<hex:02100103>但你可以學到一些歷史和傳說。
344,可以去看看嗎？<hex:02100103>我想了解……我們祖先的事。
345,還有……父母的事。
346,好，走吧！<hex:02100103>反正我們的目的地也在<hex:02100103>火山那邊。
347,終於結束了……！<hex:02100103>感覺好累……
348,如果那個傳說是真的，<hex:02100103>那麼米拉拉族就是從原初世界渡來的後裔。
349,但他們擁有的秘寶……<hex:02100103>連接世界的力量「鑰匙」到底是什麼……
350,(-？？？？-)關於「鑰匙」，還有很多謎團。
351,保護者對其進行了改造，<hex:02100103>能夠開關門……<hex:02100103>但即便如此，也不是完全理解其機制。
352,那把「鑰匙」是何時、由誰製造的……<hex:02100103>以及「連接世界的力量」的本質……<hex:02100103>沒有人能解開這些謎團。
353,……小心。
354,無論是誰製造的，物品本身無善惡之分。<hex:02100103>取決於使用者的心。
355,而那顆心，善惡的界限非常模糊。<hex:02100103>想要拯救某人的心，<hex:02100103>可能會成為毀滅他人的威脅。
356,保護者和斯恩菲大人，<hex:02100103>都會說使用「鑰匙」是為了保護所愛之人。
357,這樣下去，會有更多的人犧牲……
358,那麼，我們能告訴你的就這些了。<hex:02100103>能在最後告訴你們，<hex:02100103>我感覺完成了我的使命。
359,你們是來停止終端的吧？
360,是的。
361,但也許，<hex:02100103>你們有其他方法……
362,在我們的知識被濫用之前，<hex:02100103>我們一直在尋找消除這些記憶的方法。
363,這條路是對的，前進吧。
364,好……
365,那個……最後，我能問一個問題嗎？
366,嗯，當然可以。
367,為什麼把這個耳飾託付給我……<hex:02100103>並植入門的控制代碼？
368,因為我想見你……
369,雖然聽起來很自私……<hex:02100103>但我想留下線索。
370,希望有一天能再次見到你，<hex:02100103>我真的想保留這個希望……
371,我一直夢想著這一天的到來。<hex:02100103>但當願望實現時……<hex:02100103>我不確定我們是否有資格為這次重逢感到高興。
372,雖然是為了保護你，<hex:02100103>但作為父母，我們做了很殘酷的事……
373,請不要這樣說……<hex:02100103>我被一個非常好的人養育長大。<hex:02100103>他叫加拉夫爺爺！
374,而且……我也有了很棒的夥伴。
375,所以，請放心。
376,因為你們保護了我，<hex:02100103>我現在……幸福地生活著！
377,呵呵
378,我知道你有個很棒的名字。<hex:02100103>但請允許我最後一次用這個名字稱呼你……
379,瑪雅……我從心底愛你。
380,瑪雅……這是我的……另一個名字……
381,……真的可以嗎？<hex:02100103>我們可以操作終端。
382,這是我……<hex:02100103>可露兒·瑪雅·巴爾德西昂必須做的事。
383,爸爸！媽媽！
384,再見！
385,……啊。
386,……你知道怎麼做吧？
387,是……
388,嘿，大家能聽我說嗎？<hex:02100103>我有兩件在死前想做的事。
389,一件是見證埃雷內西帕的成長！
390,在某種意義上，這個願望已經實現了。
391,因為這個曾經總是排斥他人的孩子，<hex:02100103>現在帶來了這麼多出色的夥伴！
392,作為這孩子的師父和母親，<hex:02100103>沒有比這更讓我高興的事了！
393,另一件事是……<hex:02100103>遇見從未見過的生物。
394,我想走遍世界的每個角落，<hex:02100103>找到更多未知的生物……！
395,……但事實上，我連特拉爾大陸都沒走遍，<hex:02100103>就死了。
396,卡夫基瓦女士……
397,啊——！別這樣，別這樣。<hex:02100103>我討厭這種陰鬱的氣氛！
398,我想說的是，<hex:02100103>我希望你們能幫我實現這個夢想。
399,因為這裡可能也有我沒見過的生物！
400,這種事就交給我們吧。<hex:02100103>我們會很樂意幫忙的！
401,我就知道你們會這麼說。<hex:02100103>謝謝你們！
402,看看這裡，這個風之小徑花園，<hex:02100103>收集了曾經棲息在亞歷山德里亞大陸上的各種動植物。
403,只是因為我一直專注於遠程操作機械，<hex:02100103>所以我最近才開始在活體記憶中四處走動。
404,也就是說，對我來說，<hex:02100103>這個地方充滿了未知的生物！<hex:02100103>作為最後的冒險舞台，這裡再合適不過了！
405,（★未使用／削除予定★）
406,……等一下。
407,這樣就算是滿足了媽媽的夢想，<hex:02100103>然後就結束了嗎！？
408,……我無法接受。
409,真是個讓人頭疼的孩子。
410,……埃雷內西帕，拜託了。<hex:02100103>我希望最後能有一次非常愉快的旅行。
411,大家也不喜歡這種濕濕的氣氛吧？
412,啊，真是太開心了！<hex:02100103>這種快樂感覺，還是自從和格魯賈賈一起旅行以來第一次！
413,不，應該說……<hex:02100103>現在比那時候更加滿足。
414,因為，我終於能和兒子一起冒險了。
415,那麼，我能陪伴你們的就到這裡了。<hex:02100103>接下來的事情……
416,你總是這樣自己決定，<hex:02100103>然後就離開了。
417,埃雷內西帕。<hex:02100103>作為我的弟子，你應該明白吧？
418,生物總有一天會死去。<hex:02100103>一旦那樣，就不會有復活或重現……<hex:02100103>這是生命的正確循環。
419,現在的我是一個不自然的存在，<hex:02100103>我一直存在只是為了打破這個扭曲的狀況。
420,但因為你們來到這裡，<hex:02100103>我終於可以將這個使命託付出去，回歸自然。
421,……別擺出那副苦瓜臉，能不能高興點？
422,這種時候怎麼笑得出來……
423,……說實話，我有點害怕。
424,如果一直被困在這個障壁裡成為永久人，<hex:02100103>失去了對知識的渴望，會變成什麼樣子呢。
425,所以，因為你來了，<hex:02100103>我從心底感到安心，感到力量！
426,（★未使用／削除予定★）
427,（★未使用／削除予定★）
428,嗯，現在我可以斷言！<hex:02100103>我人生中最幸福的時刻，就是現在這一刻！
429,要說什麼？
430,繼承卡夫基瓦的意志
431,只有埃倫維爾能做到的事
432,那麼……<hex:02100103>媽媽的夢想就由我來繼承！
433,遇見了這些夥伴，來到了這裡。<hex:02100103>雖然不甘心，但正如你所說，世界變得更廣闊了。
434,所以，我會去你沒去過的地方旅行……
435,你的……媽媽的夢想，我一定會實現……！
436,……真是的。<hex:02100103>你真的變得這麼可靠了。
437,今後你一定會經歷很多事情，<hex:02100103>也會犯很多錯誤，感到後悔。
438,即便如此，請繼續前進。<hex:02100103>當你迷失方向時，<hex:02100103>那些記憶會成為你的指引。
439,所以，抬起頭來。<hex:02100103>帶著我的記憶一起前行吧！
440,這個世界，還充滿了未知！
441,……嗯，我保證！
442,那麼，出發吧。<hex:02100103>你是我引以為傲的兒子！
443,那麼大家！<hex:02100103>接下來的事情，就拜託你們了！
444,……這就是全部了。
445,接下來只需等待主終端完成龐大的計算，<hex:02100103>進入連接異界的過程……。<hex:02100103>在那個無防備的瞬間出手。
446,(-主終端-)進入世界連接最終序列……。<hex:02100103>重複，進入世界連接最終序列……。
447,(-主終端-)永久人們，請放心。<hex:02100103>生命力的以太即將供應。
448,(-主終端-)永久人們，請放心……
449,終於，開始了……！？
450,斯恩菲！！
451,喂，斯恩菲聽得到嗎！？
452,她的心，已經……
453,(-主終端-)同步即將完成……
454,(-永恆女王-)同步完成……。<hex:02100103>永久人「斯恩菲」的構成要素已被消除，<hex:02100103>主終端繼承了「永恆女王」。
455,(-永恆女王-)將永遠保護國民。<hex:02100103>所有權限已經開放！
456,（★未使用／削除予定★）
457,走開！
458,排除計劃的障礙因素。
459,喂等等，我還……！
460,請離開。
461,(-永恆女王-)根據收集到的情報，<hex:02100103>你是計劃實施中的最大障礙。
462,(-永恆女王-)因此，將在此確實消除你……
463,我是繼承了舊亞歷山德里亞王記憶的人。<hex:02100103>保護我所愛的人民的願望，<hex:02100103>超越了一切願望！
464,還是說，你們這些擁有力量和生命的人，<hex:02100103>能在不犧牲的情況下，保護你們想保護的東西嗎……？
465,你們兩個，其實我……
466,呵呵，你也在警戒我嗎？<hex:02100103>還是……在擔心我呢？
467,（★未使用／削除予定★）
468,那麼，如果有什麼萬一……
469,你會……
470,（★未使用／削除予定★）
471,要說什麼？
472,知道該做什麼
473,最後的關閉
474,……排除計劃的障礙因素。
475,世界已經連接！
476,永久人們請放心！<hex:02100103>生命即將提供！
477,不會讓你們妨礙<hex:02100103>消失吧
478,告別
479,斯恩菲……！
480,……拉馬奇的聲音，我聽到了。
481,你，恢復了記憶……找回了心嗎？
482,……不。<hex:02100103>生前的「斯恩菲」的記憶已經消失了，<hex:02100103>這應該是，「永久人的我」所拼湊的記憶。
483,（★未使用／削除予定★）
484,（★未使用／削除予定★）
485,但是……即使是這些記憶的碎片，也即將消失。<hex:02100103>因為主終端即將停止……。
486,所以最後，我來向你們道歉。
487,把你們捲入我的願望中，對不起……。
488,最終，我什麼也沒能改變，<hex:02100103>只是為了自己的理想，奪走了許多人的生命……。
489,如果會有這樣的結局……<hex:02100103>我本不應該被創造出來。
490,要說什麼？
491,即便如此，你還是想保護笑容吧？
492,你承載了太多溫柔的記憶
493,你只是維持國家的系統
